%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9
1595768241499038122,17556,1595768241503272012,base_link,391,391,460,367,1044,653,734,585,441,380
1595768241542055464,17557,1595768241543272012,base_link,391,391,470,367,1055,653,755,569,435,364
1595768241581034048,17558,1595768241583272012,base_link,390,379,480,367,1054,663,749,584,440,380
1595768241621122579,17559,1595768241624272012,base_link,391,391,471,368,1045,664,765,559,425,375
1595768241663097663,17560,1595768241665272012,base_link,391,391,471,368,1066,653,744,569,415,365
1595768241701141752,17561,1595768241705272012,base_link,391,391,460,357,1034,653,744,574,430,379
1595768241742916946,17562,1595768241745272012,base_link,400,389,460,367,1065,653,734,568,424,364
1595768241783827280,17563,1595768241787272012,base_link,391,391,471,367,1055,653,724,585,543,389
1595768241825098935,17564,1595768241827272012,base_link,391,391,471,368,1045,664,775,559,415,382
1595768241864747035,17565,1595768241867272012,base_link,391,391,481,368,1055,664,755,559,466,391
1595768241904262989,17566,1595768241907272012,base_link,391,391,460,368,1045,664,734,559,415,364
1595768241945757561,17567,1595768241949272012,base_link,390,390,459,356,1048,666,747,572,428,377
1595768241987314931,17568,1595768241990272012,base_link,391,380,460,367,1055,653,734,585,441,380
1595768242028024863,17569,1595768242030272012,base_link,401,391,471,368,1055,653,744,569,415,365
1595768242069093753,17570,1595768242070272012,base_link,391,391,470,367,1044,653,744,569,435,364
1595768242114503390,17571,1595768242111272012,base_link,391,391,460,358,1045,664,786,549,415,380
1595768242149720868,17572,1595768242152272012,base_link,389,377,482,356,1057,666,747,572,530,377
1595768242193956030,17573,1595768242192272012,base_link,391,391,482,368,1045,653,734,579,425,375
1595768242230886830,17574,1595768242233272012,base_link,391,391,481,357,1045,664,734,569,517,375
1595768242272944340,17575,1595768242274272012,base_link,391,391,461,357,1065,664,734,585,441,389
1595768242311761550,17576,1595768242315272012,base_link,388,391,471,369,1056,664,755,580,447,375
1595768242353059303,17577,1595768242355272012,base_link,391,391,471,368,1055,653,734,559,506,375
1595768242395412022,17578,1595768242395272012,base_link,391,391,470,357,1044,664,734,585,441,389
1595768242452725116,17579,1595768242437272012,base_link,390,378,469,367,1068,666,758,572,439,379
1595768242475495231,17580,1595768242478272012,base_link,390,379,459,356,1058,666,758,562,418,377
1595768242514647028,17581,1595768242518272012,base_link,391,391,470,357,1055,653,734,585,533,389
1595768242557511235,17582,1595768242558272012,base_link,391,391,481,358,1045,664,755,559,415,380
1595768242597128123,17583,1595768242600272012,base_link,388,391,482,369,1056,664,766,570,447,375
1595768242637649614,17584,1595768242640272012,base_link,391,391,471,358,1055,664,734,579,435,364
1595768242678158917,17585,1595768242680272012,base_link,391,391,460,358,1055,664,755,559,435,380
1595768242716340018,17586,1595768242720272012,base_link,390,390,469,356,1058,666,747,583,439,377
1595768242759115178,17587,1595768242762272012,base_link,401,390,471,368,1055,664,744,550,415,365
1595768242799658077,17588,1595768242803272012,base_link,391,391,470,357,1055,664,744,559,415,375
1595768242840223385,17589,1595768242843272012,base_link,391,391,460,357,1044,664,724,585,441,379
1595768242880069135,17590,1595768242883272012,base_link,388,402,471,369,1066,664,745,570,436,385
1595768242920170195,17591,1595768242924272012,base_link,390,390,481,356,1044,662,775,558,506,373
1595768242962308881,17592,1595768242964272012,base_link,391,380,471,367,1055,653,734,574,441,380
1595768243002432216,17593,1595768243004272012,base_link,391,391,460,368,1045,664,734,569,435,391
1595768243043587773,17594,1595768243045272012,base_link,389,378,472,356,1068,666,747,582,438,377
1595768243085242248,17595,1595768243087272012,base_link,389,378,472,356,1057,666,757,582,448,377
1595768243124807188,17596,1595768243128272012,base_link,391,391,471,368,1055,653,744,559,415,365
1595768243167202659,17597,1595768243170272012,base_link,389,378,472,367,1068,666,747,572,428,378
1595768243207806729,17598,1595768243210272012,base_link,391,391,470,357,1044,653,734,585,451,389
1595768243247878083,17599,1595768243250272012,base_link,391,391,471,368,1055,653,744,579,435,375
1595768243289242927,17600,1595768243291272012,base_link,391,391,471,368,1055,664,765,559,425,375
1595768243328947871,17601,1595768243333272012,base_link,391,391,471,368,1045,664,744,559,435,382
1595768243370828568,17602,1595768243373272012,base_link,390,378,469,367,1058,666,737,583,449,379
1595768243410568302,17603,1595768243413272012,base_link,391,391,471,368,1045,653,744,559,517,391
1595768243452182532,17604,1595768243454272012,base_link,391,391,470,357,1044,653,744,559,476,375
1595768243491751308,17605,1595768243495272012,base_link,387,391,482,369,1066,664,745,580,426,375
1595768243532103255,17606,1595768243535272012,base_link,391,391,482,368,1055,664,775,569,435,364
1595768243573682911,17607,1595768243573374109,base_link,391,391,482,369,1045,654,734,569,435,366
1595768243614479475,17608,1595768243615374109,base_link,390,390,469,367,1054,653,734,568,434,373
1595768243656395661,17609,1595768243655374109,base_link,391,391,481,368,1045,653,765,559,435,375
1595768243696486956,17610,1595768243695374109,base_link,391,391,460,358,1055,653,755,569,517,375
1595768243733786442,17611,1595768243736374109,base_link,377,392,492,369,1056,664,745,580,528,375
1595768243775942634,17612,1595768243776374109,base_link,391,391,471,367,1034,653,724,585,441,380
1595768243817456419,17613,1595768243816374109,base_link,391,391,471,358,1055,664,744,569,425,380
1595768243856075775,17614,1595768243857374109,base_link,389,377,482,356,1057,666,747,572,519,387
1595768243898049605,17615,1595768243899374109,base_link,391,391,471,358,1045,653,775,559,517,375
1595768243938577362,17616,1595768243941374109,base_link,401,390,471,368,1055,664,755,570,425,365
1595768243982214339,17617,1595768243982374109,base_link,391,391,460,357,1065,653,745,585,420,379
1595768244024102627,17618,1595768244024374109,base_link,391,391,471,368,1045,664,744,569,425,382
1595768244065001723,17619,1595768244064374109,base_link,389,377,482,356,1057,666,747,582,448,387
1595768244104636370,17620,1595768244104374109,base_link,388,402,482,369,1056,664,745,580,436,375
1595768244143725954,17621,1595768244145374109,base_link,390,391,460,357,1055,673,744,568,414,363
1595768244187665188,17622,1595768244185374109,base_link,391,391,471,368,1045,653,744,569,404,382
1595768244225881081,17623,1595768244225374109,base_link,391,391,471,368,1045,653,765,559,415,364
1595768244265594307,17624,1595768244266374109,base_link,391,380,470,357,1044,653,744,575,441,379
1595768244306981564,17625,1595768244307374109,base_link,391,391,471,367,1055,653,744,585,441,389
1595768244346237687,17626,1595768244348374109,base_link,391,391,471,368,1055,664,755,559,425,365
1595768244388455393,17627,1595768244388374109,base_link,390,390,469,367,1058,677,758,572,439,379
1595768244428522832,17628,1595768244428374109,base_link,391,391,470,357,1055,653,734,559,435,375
1595768244469704151,17629,1595768244470374109,base_link,391,391,471,368,1045,653,734,569,435,391
1595768244509982042,17630,1595768244510374109,base_link,391,391,470,357,1044,653,734,575,522,389
1595768244548728840,17631,1595768244550374109,base_link,391,391,470,367,1044,653,734,574,522,389
1595768244590302657,17632,1595768244591374109,base_link,401,391,471,368,1055,653,755,559,425,382
1595768244632817385,17633,1595768244632374109,base_link,389,377,482,356,1057,666,757,561,438,377
1595768244672350768,17634,1595768244672374109,base_link,391,391,481,358,1066,664,775,559,415,380
1595768244715473515,17635,1595768244712374109,base_link,401,389,470,357,1044,653,764,538,415,363
1595768244753364326,17636,1595768244753374109,base_link,391,391,470,357,1055,653,724,595,451,379
1595768244796682134,17637,1595768244796374109,base_link,388,391,471,369,1056,664,745,581,436,375
1595768244840232851,17638,1595768244838374109,base_link,390,378,469,367,1068,666,737,583,439,379
1595768244878624959,17639,1595768244878374109,base_link,391,391,460,358,1045,653,744,569,517,375
1595768244919900670,17640,1595768244919374109,base_link,388,391,471,369,1056,664,755,570,426,375
1595768244965826153,17641,1595768244960374109,base_link,391,391,470,357,1044,664,734,595,451,389
1595768245003902713,17642,1595768245001374109,base_link,391,391,471,368,1066,664,724,580,425,374
1595768245047885134,17643,1595768245042374109,base_link,391,392,460,358,1045,653,724,579,452,390
1595768245083101494,17644,1595768245082374109,base_link,388,402,482,369,1056,664,755,580,426,375
1595768245122685866,17645,1595768245122374109,base_link,391,391,471,368,1055,664,734,569,435,365
1595768245167142294,17646,1595768245163374109,base_link,391,391,460,368,1045,653,734,569,435,375
1595768245204093125,17647,1595768245204374109,base_link,391,391,471,358,1045,653,734,569,435,375
1595768245245407976,17648,1595768245244374109,base_link,391,391,470,357,1044,653,724,595,451,389
1595768245284408204,17649,1595768245284374109,base_link,391,391,471,368,1045,664,744,569,527,375
1595768245324436582,17650,1595768245325374109,base_link,391,391,470,357,1044,653,724,585,441,379
1595768245365005678,17651,1595768245365374109,base_link,388,391,471,369,1046,664,745,570,518,375
1595768245405232951,17652,1595768245405374109,base_link,389,377,472,356,1057,666,747,582,438,377
1595768245446400575,17653,1595768245445374109,base_link,390,391,460,357,1065,653,744,568,425,373
1595768245487418322,17654,1595768245487374109,base_link,401,391,460,368,1045,653,744,559,415,382
1595768245527895078,17655,1595768245528374109,base_link,391,391,461,357,1055,664,734,575,441,379
1595768245567741047,17656,1595768245568374109,base_link,401,390,471,368,1045,653,755,559,415,365
1595768245607705499,17657,1595768245608374109,base_link,391,391,470,358,1045,664,744,559,415,380
1595768245647852903,17658,1595768245649374109,base_link,388,391,492,369,1056,664,745,570,528,375
1595768245689947944,17659,1595768245691374109,base_link,391,391,470,357,1044,664,744,585,451,379
1595768245732790441,17660,1595768245733374109,base_link,391,391,470,357,1055,653,775,574,522,389
1595768245774921366,17661,1595768245773374109,base_link,391,391,471,358,1045,664,744,569,435,364
1595768245813826667,17662,1595768245813374109,base_link,391,391,471,358,1055,664,734,559,506,391
1595768245853700090,17663,1595768245854374109,base_link,391,391,470,367,1055,664,744,569,435,375
1595768245894479853,17664,1595768245894374109,base_link,391,391,460,358,1045,664,744,569,517,364
1595768245934428710,17665,1595768245934374109,base_link,388,391,471,369,1056,664,745,580,447,375
1595768245976731996,17666,1595768245975374109,base_link,391,391,460,358,1055,653,734,559,435,375
1595768246014690353,17667,1595768246016374109,base_link,391,391,471,358,1045,664,734,569,425,375
1595768246054808931,17668,1595768246056374109,base_link,391,391,471,358,1055,654,734,580,435,374
1595768246097587781,17669,1595768246096422986,base_link,388,391,482,369,1056,664,755,559,426,375
1595768246138242890,17670,1595768246136422986,base_link,391,391,471,358,1045,653,734,569,425,391
1595768246178482358,17671,1595768246178422986,base_link,391,391,460,357,1055,653,755,574,430,379
1595768246218930598,17672,1595768246218422986,base_link,389,377,472,356,1068,676,747,561,428,377
1595768246257998263,17673,1595768246258422986,base_link,391,392,471,368,1045,653,744,569,431,381
1595768246299441872,17674,1595768246299422986,base_link,388,391,482,369,1056,664,735,590,436,375
1595768246340370486,17675,1595768246340422986,base_link,391,391,471,358,1045,653,734,559,506,391
1595768246381964283,17676,1595768246380422986,base_link,391,391,470,357,1044,664,755,564,430,379
1595768246420876632,17677,1595768246420422986,base_link,391,391,460,357,1055,653,734,575,441,389
1595768246460027635,17678,1595768246461422986,base_link,391,391,471,368,1055,653,755,559,425,375
1595768246501746700,17679,1595768246501422986,base_link,391,391,470,367,1055,653,734,559,425,375
1595768246542559206,17680,1595768246541422986,base_link,389,377,472,356,1068,666,747,582,428,377
1595768246584015865,17681,1595768246582422986,base_link,401,390,460,358,1066,653,744,559,415,380
1595768246623633925,17682,1595768246623422986,base_link,391,391,460,367,1055,653,755,585,441,380
1595768246663251732,17683,1595768246664422986,base_link,391,380,471,367,1044,653,755,574,451,390
1595768246705174516,17684,1595768246704422986,base_link,388,391,471,369,1056,664,745,580,426,375
1595768246745255140,17685,1595768246744422986,base_link,388,377,472,369,1057,665,746,581,437,376
1595768246786674732,17686,1595768246785422986,base_link,391,391,460,368,1045,664,734,569,435,391
1595768246826646218,17687,1595768246826422986,base_link,391,391,481,368,1055,653,734,559,517,375
1595768246866390996,17688,1595768246866422986,base_link,390,390,481,367,1054,662,734,568,516,373
1595768246909973317,17689,1595768246907422986,base_link,388,402,471,369,1056,664,745,580,436,375
1595768246948346883,17690,1595768246948422986,base_link,391,391,481,368,1055,664,734,579,435,391
1595768246989316479,17691,1595768246988422986,base_link,391,391,470,357,1044,664,755,575,430,379
1595768247031110392,17692,1595768247028422986,base_link,390,390,469,356,1058,666,758,572,530,387
1595768247067670774,17693,1595768247069422986,base_link,391,391,480,357,1044,653,734,564,461,379
1595768247109471753,17694,1595768247109422986,base_link,390,379,469,356,1068,666,758,572,449,388
1595768247149722977,17695,1595768247149422986,base_link,391,391,471,368,1045,664,734,569,445,375
1595768247191996984,17696,1595768247190422986,base_link,391,391,471,368,1045,653,734,559,415,382
1595768247233268511,17697,1595768247231422986,base_link,391,392,460,368,1045,653,734,569,452,390
1595768247282013416,17698,1595768247272422986,base_link,388,391,482,369,1046,664,745,570,436,375
1595768247313873455,17699,1595768247312422986,base_link,391,391,471,368,1045,653,734,559,467,391
1595768247354883043,17700,1595768247352422986,base_link,391,391,471,368,1055,664,755,569,415,375
1595768247395360511,17701,1595768247394422986,base_link,391,391,471,358,1055,653,755,559,517,380
1595768247436790614,17702,1595768247436422986,base_link,389,378,472,356,1068,666,747,572,438,377
1595768247476297119,17703,1595768247477422986,base_link,391,391,481,368,1045,653,744,559,517,365
1595768247519362583,17704,1595768247517422986,base_link,391,391,460,357,1055,653,744,550,415,375
1595768247558236006,17705,1595768247557422986,base_link,391,391,460,368,1045,653,734,579,425,365
1595768247598814328,17706,1595768247598422986,base_link,391,391,470,367,1044,653,786,574,441,380
1595768247643341847,17707,1595768247638422986,base_link,391,391,470,368,1055,664,724,579,425,374
1595768247682712484,17708,1595768247678422986,base_link,391,391,460,357,1044,664,775,564,430,379
1595768247721521212,17709,1595768247719422986,base_link,377,392,482,369,1056,664,745,570,528,375
1595768247760158818,17710,1595768247760422986,base_link,390,390,469,367,1044,663,744,558,434,373
1595768247802086632,17711,1595768247800422986,base_link,391,391,471,368,1055,664,734,569,456,375
1595768247841139678,17712,1595768247840422986,base_link,391,391,471,368,1055,653,755,559,415,365
1595768247881952282,17713,1595768247881422986,base_link,391,391,460,358,1045,653,734,559,435,364
1595768247922715234,17714,1595768247922422986,base_link,387,391,471,369,1066,664,735,580,446,375
1595768247966229849,17715,1595768247962422986,base_link,391,379,471,357,1034,653,734,564,484,390
1595768248009231645,17716,1595768248002422986,base_link,388,391,471,369,1056,664,745,559,426,375
1595768248045097831,17717,1595768248044422986,base_link,390,391,470,367,1044,663,744,558,434,373
1595768248085290345,17718,1595768248085422986,base_link,391,391,481,368,1066,653,734,569,517,375
1595768248131141690,17719,1595768248125422986,base_link,401,390,471,368,1066,664,744,550,415,365
1595768248165470995,17720,1595768248165422986,base_link,391,391,471,368,1055,664,734,579,445,375
1595768248207986072,17721,1595768248208422986,base_link,391,391,460,358,1066,664,755,569,527,375
1595768248249645790,17722,1595768248250422986,base_link,391,391,470,367,1034,653,724,585,451,380
1595768248308807938,17723,1595768248290422986,base_link,390,391,481,367,1044,653,723,578,434,373
1595768248335163134,17724,1595768248332422986,base_link,388,391,471,369,1056,664,755,580,477,375
1595768248373651754,17725,1595768248372422986,base_link,390,390,469,367,1054,662,733,547,516,373
1595768248413464411,17726,1595768248413422986,base_link,401,390,471,368,1066,653,744,569,415,365
1595768248454247346,17727,1595768248454422986,base_link,388,391,471,369,1066,664,735,580,447,375
1595768248495369415,17728,1595768248494422986,base_link,391,391,460,368,1045,664,755,559,435,365
1595768248533655500,17729,1595768248534422986,base_link,391,391,471,368,1055,664,734,559,446,391
1595768248576275835,17730,1595768248575422986,base_link,390,390,460,357,1055,663,734,568,434,373
1595768248617666848,17731,1595768248616995960,base_link,388,391,471,369,1056,664,735,580,436,375
1595768248658394851,17732,1595768248656995960,base_link,391,391,460,358,1045,664,734,559,435,364
1595768248698634809,17733,1595768248696995960,base_link,388,391,471,369,1066,664,766,570,436,375
1595768248738643859,17734,1595768248736995960,base_link,391,391,471,368,1066,664,744,569,435,375
1595768248778964856,17735,1595768248778995960,base_link,401,390,481,358,1045,653,744,569,425,364
1595768248820167765,17736,1595768248818995960,base_link,391,391,460,357,1055,653,755,574,420,379
1595768248859793415,17737,1595768248858995960,base_link,401,390,471,368,1055,653,734,569,435,375
1595768248901538501,17738,1595768248899995960,base_link,391,391,470,357,1055,653,724,585,441,389
1595768248941376904,17739,1595768248940995960,base_link,391,391,471,358,1066,653,744,559,517,391
1595768248981651926,17740,1595768248981995960,base_link,401,390,460,358,1045,653,765,487,415,364
1595768249022686569,17741,1595768249021995960,base_link,400,389,460,367,1044,663,754,558,414,373
1595768249062490755,17742,1595768249061995960,base_link,390,390,469,367,1044,662,733,579,445,364
1595768249105236825,17743,1595768249103995960,base_link,391,391,471,358,1045,653,734,559,435,375
1595768249145673218,17744,1595768249145995960,base_link,401,390,460,368,1045,653,744,549,415,365
1595768249186229503,17745,1595768249187995960,base_link,388,391,482,369,1056,664,745,570,426,375
1595768249230187513,17746,1595768249228995960,base_link,391,391,470,367,1044,653,744,595,451,380
1595768249272049793,17747,1595768249270995960,base_link,391,391,460,357,1055,653,734,569,517,375
1595768249312373101,17748,1595768249310995960,base_link,390,390,481,367,1044,653,744,558,424,373
1595768249352097404,17749,1595768249350995960,base_link,391,391,471,358,1055,653,744,569,517,375
1595768249391845777,17750,1595768249392995960,base_link,391,391,471,357,1034,653,734,585,451,389
1595768249434328605,17751,1595768249432995960,base_link,390,390,469,367,1055,663,734,578,466,373
1595768249475107109,17752,1595768249472995960,base_link,391,391,460,358,1045,653,734,569,415,363
1595768249514552725,17753,1595768249513995960,base_link,391,391,471,368,1066,664,755,559,517,375
1595768249555115452,17754,1595768249554995960,base_link,391,391,470,367,1044,653,724,585,451,389
1595768249594384257,17755,1595768249594995960,base_link,401,390,460,368,1055,664,744,559,415,365
1595768249636093246,17756,1595768249634995960,base_link,388,391,482,369,1056,664,745,570,436,375
1595768249677858189,17757,1595768249675995960,base_link,391,379,461,367,1055,653,734,564,481,390
1595768249717203012,17758,1595768249715995960,base_link,389,378,482,367,1057,676,747,572,438,378
1595768249758093168,17759,1595768249755995960,base_link,391,391,471,368,1045,664,755,569,527,375
1595768249802412668,17760,1595768249795995960,base_link,391,391,471,368,1055,664,734,569,435,375
1595768249838239451,17761,1595768249837995960,base_link,391,391,470,368,1055,664,744,559,425,364
1595768249878969720,17762,1595768249878995960,base_link,389,389,482,356,1057,666,747,552,428,386
1595768249920218558,17763,1595768249918995960,base_link,391,391,471,368,1055,653,744,559,415,382
1595768249959740818,17764,1595768249958995960,base_link,391,391,470,367,1044,653,734,585,451,389
1595768249999289843,17765,1595768249999995960,base_link,389,377,482,356,1068,666,757,500,428,377
1595768250044157706,17766,1595768250042995960,base_link,390,390,459,356,1079,666,747,583,530,387
1595768250084618218,17767,1595768250084995960,base_link,388,391,492,369,1056,664,745,498,489,375
1595768250127631820,17768,1595768250126995960,base_link,391,391,471,358,1045,653,734,559,506,391
1595768250168413770,17769,1595768250167995960,base_link,401,389,470,367,1045,653,744,550,415,364
1595768250211360941,17770,1595768250208995960,base_link,391,380,471,367,1044,653,734,574,451,380
1595768250257215318,17771,1595768250248995960,base_link,388,391,471,369,1046,664,766,559,426,375
1595768250298061566,17772,1595768250288995960,base_link,401,389,470,357,1044,664,734,574,441,389
1595768250336041401,17773,1595768250330995960,base_link,391,391,471,367,1055,653,734,564,484,389
1595768250372261814,17774,1595768250370995960,base_link,391,391,460,367,1044,664,734,575,430,380
1595768250412578976,17775,1595768250410995960,base_link,390,390,469,367,1044,662,744,568,445,373
1595768250453964636,17776,1595768250451995960,base_link,388,391,492,369,1056,675,745,580,426,375
1595768250499285693,17777,1595768250492995960,base_link,391,391,471,368,1066,653,755,550,415,364
1595768250541154468,17778,1595768250532995960,base_link,391,391,471,357,1044,653,755,574,441,379
1595768250574128129,17779,1595768250572995960,base_link,389,378,472,356,1057,666,747,572,438,377
1595768250614166012,17780,1595768250613995960,base_link,391,391,470,368,1045,653,734,569,435,364
1595768250654854638,17781,1595768250654995960,base_link,391,391,460,368,1055,653,744,559,517,375
1595768250695859861,17782,1595768250694995960,base_link,389,390,469,367,1054,662,733,568,434,373
1595768250735769394,17783,1595768250734995960,base_link,391,391,460,368,1035,653,765,559,415,382
1595768250776650780,17784,1595768250775995960,base_link,391,391,460,357,1034,653,744,576,522,389
1595768250818104397,17785,1595768250815995960,base_link,391,391,471,368,1045,664,734,559,425,382
1595768250858051957,17786,1595768250855995960,base_link,391,391,460,357,1034,653,734,576,533,389
1595768250896378777,17787,1595768250895995960,base_link,391,391,460,357,1055,653,744,554,441,379
1595768250938310429,17788,1595768250938995960,base_link,391,391,471,368,1066,664,755,549,425,375
1595768250981450063,17789,1595768250980995960,base_link,391,391,471,358,1055,664,734,569,425,375
1595768251023272075,17790,1595768251022995960,base_link,391,391,461,357,1034,664,734,585,430,379
1595768251069377852,17791,1595768251063995960,base_link,388,391,482,369,1056,664,755,559,426,375
1595768251106446631,17792,1595768251105995960,base_link,391,391,470,367,1045,655,734,569,435,364
1595768251148259616,17793,1595768251153594881,base_link,391,391,481,368,1045,664,755,569,435,375
1595768251190754903,17794,1595768251193594881,base_link,391,391,471,368,1066,664,744,569,517,375
1595768251228045182,17795,1595768251234594881,base_link,389,377,472,356,1057,666,757,510,428,377
1595768251269478247,17796,1595768251275594881,base_link,391,391,460,368,1066,653,734,569,435,365
1595768251309515053,17797,1595768251316594881,base_link,391,391,460,357,1044,664,734,564,430,379
1595768251350834125,17798,1595768251356594881,base_link,391,391,471,358,1055,653,734,559,517,375
1595768251391068290,17799,1595768251397594881,base_link,391,391,460,368,1066,664,744,569,517,391
1595768251432639195,17800,1595768251437594881,base_link,388,402,482,369,1066,664,745,570,528,375
1595768251472355988,17801,1595768251477594881,base_link,391,392,470,367,1044,664,734,576,482,389
1595768251510719649,17802,1595768251517594881,base_link,391,391,470,357,1055,653,734,585,451,379
1595768251552560768,17803,1595768251558594881,base_link,389,389,482,356,1057,676,767,561,480,386
1595768251595592771,17804,1595768251598594881,base_link,391,391,471,358,1055,653,744,569,517,374
1595768251645067876,17805,1595768251639594881,base_link,391,391,471,368,1066,664,755,579,517,375
1595768251673237116,17806,1595768251679594881,base_link,391,391,471,368,1045,653,734,559,517,382
1595768251712338239,17807,1595768251719594881,base_link,391,391,471,358,1045,653,744,579,435,375
1595768251754004597,17808,1595768251760594881,base_link,391,391,470,367,1044,653,744,576,441,380
1595768251794273899,17809,1595768251801594881,base_link,390,390,470,367,1055,653,744,568,424,364
1595768251841250452,17810,1595768251841594881,base_link,391,391,481,368,1045,664,755,559,435,382
1595768251876317537,17811,1595768251882594881,base_link,391,391,471,368,1055,653,734,579,435,375
1595768251915871876,17812,1595768251922594881,base_link,391,391,470,357,1055,653,734,576,441,379
1595768251957556972,17813,1595768251963594881,base_link,391,391,471,368,1045,664,765,569,425,365
1595768251997751464,17814,1595768252003594881,base_link,391,391,460,358,1045,664,734,559,425,380
1595768252038230560,17815,1595768252043594881,base_link,391,391,471,368,1055,664,734,569,435,375
1595768252079396916,17816,1595768252084594881,base_link,390,390,469,367,1044,653,734,558,424,364
1595768252117637885,17817,1595768252125594881,base_link,391,391,461,357,1044,664,734,585,441,379
1595768252160249707,17818,1595768252165594881,base_link,390,390,469,367,1054,653,774,557,516,373
1595768252203702163,17819,1595768252205594881,base_link,391,391,481,368,1045,653,734,569,445,365
1595768252246396055,17820,1595768252246594881,base_link,391,391,471,358,1055,664,734,569,435,363
1595768252283116098,17821,1595768252286594881,base_link,391,391,460,368,1045,653,744,550,415,365
1595768252319049043,17822,1595768252326594881,base_link,377,392,482,369,1056,664,745,580,528,387
1595768252360939982,17823,1595768252367594881,base_link,377,392,482,369,1056,664,745,570,528,375
1595768252402135162,17824,1595768252407594881,base_link,390,390,469,367,1054,663,734,579,516,373
1595768252442444401,17825,1595768252447594881,base_link,390,378,469,356,1048,666,758,572,428,377
1595768252483234507,17826,1595768252488594881,base_link,391,391,471,368,1055,664,734,569,425,365
1595768252521416169,17827,1595768252529594881,base_link,391,391,460,358,1055,664,744,569,435,375
1595768252563588643,17828,1595768252569594881,base_link,391,391,470,357,1044,653,735,575,451,379
